instrument_id,price,is_buy,signal_mask,send_time_ns
6,151.27621,0,4,599031520341541
8,148.66101,1,4,599031520341583
0,148.28399,0,4,599031520341625
1,153.12667,0,4,599031520341625
2,152.86905,1,4,599031520341666
3,150.69385,1,4,599031520341666
4,151.20399,1,4,599031520341708
7,155.03944,1,4,599031520341750
8,149.58146,1,4,599031520341791
0,147.99912,0,4,599031520341833
2,153.17950,1,4,599031520341875
5,148.66836,0,4,599031520341916
6,152.08589,1,4,599031520341958
0,146.94420,0,4,599031520342000
2,153.52588,1,4,599031520342041
3,149.97751,0,4,599031520342083
4,150.69557,0,4,599031520342083
7,152.76170,0,4,599031520342166
5,149.15033,1,4,599031520342291
6,151.68142,0,4,599031520342333
0,148.77950,1,4,599031520342375
2,153.37781,0,4,599031520342416
3,151.65534,1,4,599031520342458
5,150.21459,1,4,599031520342500
8,149.36755,0,4,599031520342583
0,148.84691,1,4,599031520342625
1,151.99622,0,4,599031520342666
2,153.09067,0,4,599031520342666
3,152.11454,1,4,599031520342708
4,150.86041,0,4,599031520342708
7,152.06844,0,4,599031520342791
9,148.82686,1,4,599031520342833
0,148.88397,1,4,599031520342875
2,152.44848,0,4,599031520342875
8,149.83735,1,4,599031520343000
9,149.09682,1,4,599031520343000
0,149.16592,1,4,599031520343041
6,153.40296,1,4,599031520343166
8,150.36971,1,4,599031520343166
0,149.48261,1,4,599031520343208
2,153.70811,1,4,599031520343250
3,152.69328,1,4,599031520343291
6,153.63223,1,4,599031520343333
7,151.55092,0,4,599031520343375
0,149.63964,1,4,599031520343416
4,150.83860,1,4,599031520343500
5,149.72546,1,4,599031520343500
7,151.18747,0,4,599031520343541
8,149.38720,0,4,599031520343541
9,148.72975,1,4,599031520343583
0,149.72489,1,4,599031520343625
1,150.66568,0,4,599031520343625
4,150.98329,1,4,599031520343666
5,150.48006,1,4,599031520343708
7,150.00049,0,4,599031520343750
8,149.38348,0,4,599031520343791
9,149.15932,1,4,599031520343791
4,151.02697,1,4,599031520343875
8,148.83871,0,4,599031520343958
0,147.70812,0,4,599031520344000
2,152.77121,0,4,599031520344041
3,151.77225,0,4,599031520344041
7,150.61141,1,4,599031520344125
8,148.64605,0,4,599031520344125
1,149.65334,0,4,599031520344208
6,153.54178,1,4,599031520345250
7,150.90325,1,4,599031520345250
9,150.13388,1,4,599031520345291
1,149.44358,0,4,599031520345333
2,153.60319,1,4,599031520345375
7,151.19233,1,4,599031520345458
9,151.07051,1,4,599031520345500
5,151.66079,1,4,599031520345625
6,152.96096,0,4,599031520345625
8,148.19702,0,4,599031520345666
3,153.67289,1,6,599031520345750
4,150.58674,1,4,599031520345791
5,152.24266,1,4,599031520345833
8,148.02033,0,4,599031520345875
9,150.55269,0,4,599031520345875
2,152.94046,1,4,599031520345958
3,153.89211,1,6,599031520345958
4,151.22451,1,4,599031520346000
5,152.50368,1,4,599031520346041
6,153.70553,1,4,599031520346041
1,150.39428,1,4,599031520346125
2,153.40720,1,4,599031520346166
4,151.27563,1,4,599031520346208
5,152.90281,1,4,599031520346208
8,149.12352,1,4,599031520346250
4,151.59843,1,4,599031520346375
5,154.07237,1,6,599031520346416
7,151.45041,1,4,599031520346458
0,149.20145,1,4,599031520346500
4,151.70860,1,4,599031520346583
5,153.84560,0,2,599031520346625
7,151.58307,1,4,599031520346666
9,151.21772,1,4,599031520346708
0,149.87610,1,4,599031520346750
1,150.92939,1,4,599031520346791
5,154.09423,0,2,599031520346833
6,151.86724,0,4,599031520346875
7,151.81107,1,4,599031520346916
0,149.96483,1,4,599031520346958
1,151.32732,1,4,599031520347000
4,150.70643,0,4,599031520347083
5,153.73852,0,2,599031520347125
6,151.70359,0,4,599031520347125
7,151.95299,1,4,599031520347166
8,147.38647,0,4,599031520347208
1,151.70330,1,4,599031520347250
4,150.24904,0,4,599031520347291
5,153.60571,0,4,599031520347333
6,151.32572,0,4,599031520347333
7,152.14917,1,4,599031520347375
2,152.86582,0,4,599031520347458
8,147.97294,1,4,599031520347541
9,150.65482,0,4,599031520347583
0,150.59745,1,4,599031520347625
2,152.01694,0,4,599031520347625
6,152.77806,1,4,599031520347708
7,151.33649,0,4,599031520347708
8,148.59084,1,4,599031520347750
9,150.14898,0,4,599031520347791
0,150.84628,1,4,599031520347791
1,152.06785,1,4,599031520347833
2,151.61118,0,4,599031520347875
5,153.06257,0,4,599031520347916
6,153.14789,1,4,599031520347916
8,148.79239,1,4,599031520347958
0,151.30876,1,4,599031520348000
1,152.35454,1,4,599031520348041
2,151.21291,0,4,599031520348041
3,152.46110,0,4,599031520348083
5,152.76710,0,4,599031520348125
7,152.16218,1,4,599031520348166
8,149.11859,1,4,599031520348208
0,151.94996,1,4,599031520348250
4,150.14392,0,4,599031520349541
5,152.60764,0,4,599031520349541
6,152.41848,0,4,599031520349583
7,152.61618,1,4,599031520349583
8,149.27654,1,4,599031520349625
9,149.94119,0,4,599031520349625
0,152.00494,1,4,599031520349666
1,151.54542,0,4,599031520349708
2,151.38326,1,4,599031520349750
5,152.35692,0,4,599031520349791
9,149.68994,0,4,599031520349875
1,150.85115,0,4,599031520349916
3,152.00530,0,4,599031520349958
4,150.75936,1,4,599031520349958
5,151.86731,0,4,599031520350000
6,152.54262,1,4,599031520350041
7,151.98095,0,4,599031520350041
9,149.15996,0,4,599031520350083
0,151.83169,0,4,599031520350125
2,150.43344,0,4,599031520350166
3,151.26668,0,4,599031520350166
5,151.76821,0,4,599031520350208
6,152.91320,1,4,599031520350250
1,151.64091,1,4,599031520350291
2,150.26231,0,4,599031520350333
3,150.78420,0,4,599031520350375
4,148.91740,0,4,599031520350416
5,150.92776,0,4,599031520350416
7,152.22077,1,4,599031520350458
8,148.58817,0,4,599031520350500
2,150.00223,0,4,599031520350541
6,152.10141,0,4,599031520350625
9,148.64888,0,4,599031520350708
0,151.39269,0,4,599031520350708
4,150.11233,1,4,599031520350791
7,151.82976,0,4,599031520350833
8,149.23321,1,4,599031520350875
9,148.08448,0,4,599031520350916
0,150.96190,0,4,599031520350916
1,151.83722,1,4,599031520350958
4,150.21185,1,4,599031520351000
5,150.43230,0,4,599031520351041
7,151.13804,0,4,599031520351041
9,147.61012,0,4,599031520351083
0,150.80142,0,4,599031520351125
1,152.79822,1,4,599031520351125
3,151.38743,1,4,599031520351166
4,150.33863,1,4,599031520351208
5,150.28675,0,4,599031520351250
6,150.96115,0,4,599031520351291
7,150.91375,0,4,599031520351291
9,146.88471,0,4,599031520351375
0,149.53622,0,4,599031520351375
3,151.49900,1,4,599031520351458
4,150.61214,1,4,599031520351458
6,150.59765,0,4,599031520351500
9,146.79587,0,4,599031520351583
0,148.73386,0,4,599031520351583
1,151.83578,0,4,599031520351625
4,151.48391,1,4,599031520351708
5,151.35030,1,4,599031520351708
6,150.34709,0,4,599031520351750
7,152.05409,1,4,599031520351791
8,149.12560,0,4,599031520351791
9,146.21016,1,6,599031520351833
0,148.63282,0,4,599031520351875
2,148.88825,1,2,599031520352791
3,149.54976,0,4,599031520352791
4,151.98246,1,4,599031520352833
5,151.60971,1,4,599031520352875
1,153.58989,1,4,599031520352958
7,150.90036,0,4,599031520353041
8,150.27027,1,4,599031520353083
9,147.57678,1,4,599031520353125
2,150.02483,1,4,599031520353166
3,150.94276,1,4,599031520353208
4,150.49325,0,4,599031520353208
5,150.16344,0,4,599031520353250
6,150.25064,0,4,599031520353291
1,152.75310,0,4,599031520353375
2,150.30619,1,4,599031520353375
5,149.65984,0,4,599031520353416
6,149.62074,0,4,599031520353458
0,150.03373,1,4,599031520353500
1,152.61376,0,4,599031520353541
2,151.00966,1,4,599031520353583
3,149.72389,0,4,599031520353583
5,149.32714,0,4,599031520353625
7,150.24104,0,4,599031520353666
0,150.63585,1,4,599031520353708
1,152.03098,0,4,599031520353750
2,151.30834,1,4,599031520353750
6,150.29594,1,4,599031520353833
8,149.28519,0,4,599031520353875
0,150.88199,1,4,599031520353916
1,151.19976,0,4,599031520353916
3,150.47105,1,4,599031520353958
4,150.54808,1,4,599031520354000
7,150.69540,1,4,599031520354083
8,148.92963,0,4,599031520354083
1,151.06429,0,4,599031520354125
2,150.62219,0,4,599031520354166
3,150.51753,1,4,599031520354166
5,148.33890,1,6,599031520354250
6,148.80628,0,4,599031520354291
0,150.61393,0,4,599031520354333
5,148.38617,1,2,599031520354458
6,148.75161,0,4,599031520354458
9,147.32970,1,4,599031520354541
1,152.00855,1,4,599031520354583
3,149.89707,0,4,599031520354625
5,149.34304,1,4,599031520354666
6,147.98317,0,6,599031520354708
8,148.88281,0,4,599031520354750
0,150.80595,1,4,599031520354791
1,152.68800,1,4,599031520354791
4,149.88604,0,4,599031520354875
5,148.33288,1,2,599031520354916
7,150.39650,0,4,599031520354958
9,146.82524,0,4,599031520355000
5,148.18738,1,6,599031520355125
6,148.60029,1,4,599031520355208
0,149.34302,0,4,599031520355250
2,150.37868,0,4,599031520355291
3,149.63744,0,4,599031520355333
4,150.73752,1,4,599031520355333
9,147.54241,1,4,599031520355458
0,148.65252,0,4,599031520355458
1,152.63033,1,4,599031520355500
2,150.07006,0,4,599031520355500
7,149.78000,0,4,599031520355583
8,149.53125,1,4,599031520355583
0,147.95190,0,4,599031520355625
1,152.94273,1,4,599031520355666
2,150.01164,0,4,599031520355708
3,150.06298,1,4,599031520355750
4,149.35074,0,4,599031520355750
6,148.71555,1,4,599031520355791
8,150.21914,1,4,599031520355833
9,146.94221,0,4,599031520355875
3,150.30613,1,4,599031520355916
0,148.30343,1,4,599031520356041
1,151.83550,0,4,599031520356041
2,151.61386,1,4,599031520356083
6,147.52756,0,4,599031520356166
8,149.15206,0,4,599031520356166
9,147.41705,1,4,599031520356208
1,151.34411,0,4,599031520356250
4,149.05829,0,4,599031520356291
5,149.62911,1,4,599031520356333
6,147.47310,0,4,599031520356375
9,148.01758,1,4,599031520356416
1,150.68679,0,4,599031520356458
2,151.10348,0,4,599031520356500
3,151.07659,1,4,599031520356500
5,150.33658,1,4,599031520356541
7,149.73627,0,4,599031520356583
9,148.45095,1,4,599031520356625
0,148.97835,1,4,599031520356666
1,149.83370,0,4,599031520356666
3,151.52228,1,4,599031520356708
5,151.20436,1,4,599031520356750
6,147.95217,1,4,599031520356791
7,149.35079,0,4,599031520356791
8,148.13920,0,4,599031520356833
0,148.97957,1,4,599031520356875
1,148.96710,0,4,599031520356875
2,151.42168,1,4,599031520356916
6,148.57431,1,4,599031520357000
7,148.73637,0,4,599031520357041
9,147.31633,0,4,599031520357083
3,151.25818,0,4,599031520357166
5,150.93798,0,4,599031520357166
7,148.62935,0,4,599031520357208
8,148.98551,1,4,599031520357250
9,147.26968,0,4,599031520357250
0,148.76522,0,4,599031520357291
3,151.15581,0,4,599031520357333
4,147.74588,0,4,599031520357333
6,147.70782,0,4,599031520357375
7,148.33713,0,4,599031520357416
8,149.02527,1,4,599031520357458
1,148.83989,0,4,599031520357500
5,151.27502,1,4,599031520357541
7,147.95483,0,4,599031520357583
9,147.73296,1,4,599031520357625
0,149.49386,1,4,599031520357666
2,150.36931,0,4,599031520357708
3,151.52928,1,4,599031520357708
8,148.35731,0,4,599031520357791
9,148.28385,1,4,599031520357833
0,149.91878,1,4,599031520357875
1,149.78803,1,4,599031520357875
5,150.61083,0,4,599031520358000
7,148.76405,1,4,599031520358041
8,148.19099,0,4,599031520358250
0,150.26186,1,4,599031520358291
1,149.83779,1,4,599031520358291
4,148.32985,1,4,599031520358333
5,150.39917,0,4,599031520358375
6,148.19108,1,4,599031520358416
7,148.91871,1,4,599031520358416
0,150.73475,1,4,599031520358458
1,150.16777,1,4,599031520358500
5,150.26787,0,4,599031520358541
9,149.01617,1,4,599031520358750
0,150.98305,1,4,599031520358750
4,146.83533,0,4,599031520358833
6,147.89723,0,4,599031520358875
0,151.82715,1,4,599031520358958
1,150.03236,0,4,599031520358958
2,149.48711,0,4,599031520359000
3,151.76536,1,4,599031520359000
4,146.62266,0,4,599031520359041
5,151.00579,1,4,599031520359083
0,151.95321,1,4,599031520359166
2,148.91607,0,4,599031520359208
3,151.93885,1,4,599031520359208
4,146.56101,0,4,599031520359250
6,148.59445,1,4,599031520359291
7,148.08267,0,4,599031520359333
3,152.27591,1,4,599031520359416
7,147.61560,0,4,599031520359458
8,149.11428,1,4,599031520359500
1,148.99344,0,4,599031520359541
2,149.61924,1,4,599031520359583
5,150.84062,1,4,599031520359625
9,149.57037,1,4,599031520359666
0,151.50210,1,4,599031520359708
2,149.91566,1,4,599031520359750
7,147.68704,1,4,599031520359833
0,152.12251,1,4,599031520359875
2,150.02331,1,4,599031520359916
5,150.06627,0,4,599031520360000
6,147.54843,0,4,599031520360041
3,150.40608,0,4,599031520360166
4,146.69925,0,4,599031520360208
5,149.13695,0,4,599031520360208
7,146.74276,0,4,599031520360250
9,149.15300,1,4,599031520360291
2,149.48304,0,4,599031520360375
7,146.22258,0,4,599031520360458
8,149.71216,1,4,599031520360458
0,152.43478,1,4,599031520360500
2,149.36640,0,4,599031520360541
4,147.24629,1,4,599031520360583
6,147.33950,0,4,599031520360625
2,149.33489,0,4,599031520360750
3,149.90134,0,4,599031520360750
4,147.27652,1,4,599031520360791
5,148.79564,0,4,599031520360833
7,147.52374,1,4,599031520360833
8,148.90955,0,4,599031520360875
1,150.75698,0,4,599031520360958
4,147.79993,1,4,599031520360958
6,147.96794,1,4,599031520361000
4,147.80310,1,4,599031520362041
5,149.56055,1,4,599031520362083
8,149.99745,1,4,599031520362125
1,151.28439,1,4,599031520362166
2,149.40239,0,4,599031520362166
1,151.61980,1,4,599031520362333
3,151.00423,1,4,599031520362333
4,146.66705,0,4,599031520362375
5,148.74537,0,4,599031520362416
6,148.51216,1,4,599031520362416
8,148.43018,0,4,599031520362458
0,150.77212,0,4,599031520362500
1,152.02592,1,4,599031520362541
6,149.21541,1,4,599031520362625
7,148.76165,1,4,599031520362666
9,148.30074,0,4,599031520362708
1,152.43578,1,4,599031520362750
5,149.25105,1,4,599031520362791
6,149.83667,1,4,599031520362833
9,147.96212,0,4,599031520362875
1,152.54237,1,4,599031520362916
2,150.28541,1,4,599031520362958
3,151.29741,1,4,599031520363000
4,145.38799,0,4,599031520363000
5,149.64359,1,4,599031520363041
6,150.30962,1,4,599031520363083
0,149.97593,0,4,599031520363125
1,152.85021,1,4,599031520363166
2,150.93978,1,4,599031520363166
3,151.40032,1,4,599031520363208
6,150.95908,1,4,599031520363291
7,149.89422,1,4,599031520363291
8,148.31568,1,4,599031520363333
3,152.00803,1,4,599031520363416
6,151.21276,1,4,599031520363458
8,148.42209,1,4,599031520363500
9,147.27234,0,4,599031520363541
3,152.31161,1,4,599031520363583
4,145.13356,0,4,599031520363625
5,149.32156,1,4,599031520363625
6,151.29770,1,4,599031520363666
7,149.26889,0,4,599031520363708
3,152.43682,1,4,599031520363791
5,149.44849,1,4,599031520363833
6,152.01810,0,6,599031520363875
9,147.41740,1,4,599031520363916
1,152.09760,0,4,599031520363958
6,152.27747,0,6,599031520364041
8,149.79059,1,4,599031520364125
0,148.73232,0,4,599031520364166
2,151.75971,1,4,599031520364208
4,145.04959,0,4,599031520364250
6,152.68864,0,6,599031520364291
8,150.29655,1,4,599031520364333
1,152.47629,1,4,599031520364375
2,151.83487,1,4,599031520364416
3,152.68742,1,4,599031520364416
6,152.70580,0,6,599031520364500
8,150.91589,1,4,599031520364541
9,147.21678,1,4,599031520364541
2,152.46521,1,4,599031520364625
3,152.71779,1,4,599031520364666
4,146.40706,1,4,599031520364666
6,152.88695,0,6,599031520364750
7,149.30228,0,4,599031520364750
0,148.02840,0,4,599031520364791
2,152.54431,1,4,599031520364833
4,146.58575,1,4,599031520364875
6,153.81558,0,6,599031520364916
8,150.42128,0,4,599031520365000
9,146.40953,0,4,599031520365000
2,152.82448,1,4,599031520365083
3,152.02929,0,4,599031520365083
4,146.80962,1,4,599031520365125
6,154.00698,0,6,599031520365166
7,149.66974,1,4,599031520365208
0,148.39730,1,4,599031520365250
1,152.24369,0,4,599031520365250
4,147.86921,1,4,599031520365333
6,153.63808,0,2,599031520365375
7,150.21523,1,4,599031520365416
9,147.07482,1,4,599031520365458
0,148.95579,1,4,599031520365500
1,152.18817,0,4,599031520365500
2,152.10794,0,4,599031520365541
6,153.55782,0,6,599031520365625
7,150.53421,1,4,599031520365666
8,150.09887,0,4,599031520365666
2,151.88603,0,4,599031520365750
5,149.60622,1,4,599031520365791
6,152.91231,0,4,599031520365791
9,146.45450,0,4,599031520365875
0,148.26167,0,4,599031520365875
2,151.43235,0,4,599031520365916
7,149.24799,0,4,599031520366000
8,150.73113,1,4,599031520366041
1,151.86904,0,4,599031520366083
4,146.47437,0,4,599031520366125
5,148.67843,0,4,599031520366166
1,151.33628,0,4,599031520366208
2,152.16331,1,4,599031520366250
4,146.02355,0,4,599031520366291
5,148.55762,0,4,599031520366333
6,151.59647,0,4,599031520366333
7,149.44779,1,4,599031520366375
9,146.13299,0,4,599031520366416
0,147.84270,0,4,599031520366416
1,150.85971,0,4,599031520366458
3,151.40218,0,4,599031520366500
5,147.59019,0,4,599031520366541
0,147.11843,0,4,599031520366625
1,150.64497,0,4,599031520366625
2,151.31162,0,4,599031520366666
4,146.42980,1,4,599031520366708
6,152.16592,1,4,599031520366750
8,150.35521,0,4,599031520366791
0,147.10861,0,4,599031520366833
2,151.28286,0,4,599031520366875
4,146.76835,1,4,599031520366916
7,148.98850,1,4,599031520366958
8,150.13900,0,4,599031520366958
0,146.65357,0,6,599031520367000
1,151.47660,1,4,599031520367041
2,151.04294,0,4,599031520367083
3,150.85737,0,4,599031520367125
7,149.55168,1,4,599031520367166
9,147.27121,1,4,599031520367208
3,150.84997,0,4,599031520367291
4,146.22838,0,4,599031520367291
5,149.30965,1,4,599031520367333
6,153.19257,1,4,599031520367375
0,147.21246,1,4,599031520367458
1,150.20435,0,4,599031520367458
5,150.07642,1,4,599031520367541
7,148.39882,0,4,599031520367541
9,146.55651,0,4,599031520367583
1,149.91970,0,4,599031520367625
4,146.53998,1,4,599031520367666
9,145.77971,0,4,599031520367791
0,146.53869,0,4,599031520367791
4,146.86661,1,4,599031520367875
5,148.80397,0,4,599031520367916
6,153.02769,1,4,599031520367916
8,150.14657,0,4,599031520367958
3,151.70875,1,4,599031520368083
5,148.28658,0,4,599031520368125
6,153.37703,1,4,599031520368166
9,146.82570,1,4,599031520368208
2,152.35798,1,4,599031520368250
5,148.12563,0,4,599031520368291
9,147.05100,1,4,599031520368333
0,146.26847,0,4,599031520368375
1,152.03925,1,4,599031520368375
3,151.29927,0,4,599031520368416
4,147.33208,1,4,599031520368458
5,147.95540,0,4,599031520368500
6,153.21100,0,4,599031520368500
9,147.78106,1,4,599031520368583
0,146.09711,0,4,599031520368625
1,152.96119,1,4,599031520368625
4,147.35307,1,4,599031520368708
5,147.70738,0,4,599031520368708
6,153.08527,0,4,599031520368750
9,148.24230,1,4,599031520368791
3,151.83391,1,4,599031520368875
7,148.13610,0,4,599031520368958
0,146.64889,1,4,599031520369000
4,146.51710,0,4,599031520369041
5,149.66584,1,4,599031520369083
7,147.73755,0,4,599031520369125
8,151.81050,1,4,599031520369125
9,147.28936,0,4,599031520369166
1,152.74801,1,4,599031520369208
3,151.31106,0,4,599031520369250
4,146.29746,0,4,599031520369250
6,151.91034,0,4,599031520369291
7,147.32071,0,4,599031520369333
8,151.94245,1,4,599031520369333
0,145.24692,0,4,599031520370125
1,153.50975,1,4,599031520370166
2,150.07469,0,4,599031520370208
3,151.01644,0,4,599031520370208
9,148.07670,1,4,599031520370333
0,145.18606,0,4,599031520370375
2,149.66447,0,4,599031520370416
4,147.08001,1,4,599031520370458
5,150.07069,1,4,599031520370458
6,153.15362,1,4,599031520370500
8,150.61798,0,4,599031520370541
9,148.09755,1,4,599031520370583
0,145.02297,0,4,599031520370625
1,153.00213,0,4,599031520370625
3,152.26945,1,4,599031520370666
4,147.93025,1,4,599031520370708
7,147.82275,0,4,599031520370750
0,144.85058,0,4,599031520370833
1,152.37235,0,4,599031520370833
3,152.50268,1,4,599031520370875
5,148.94491,0,4,599031520370916
6,152.78443,0,4,599031520370916
8,151.32997,1,4,599031520371000
1,152.27187,0,4,599031520371041
2,149.44483,0,4,599031520371041
4,146.39757,0,4,599031520371083
7,149.01241,1,4,599031520371166
8,151.57353,1,4,599031520371208
9,149.00091,1,4,599031520371208
6,153.74905,1,4,599031520371291
7,149.19219,1,4,599031520371333
8,152.89120,1,4,599031520371375
9,149.44825,1,4,599031520371375
1,152.77364,1,4,599031520371416
3,152.91400,1,4,599031520371583
4,147.91070,1,4,599031520371583
7,149.57177,1,4,599031520371625
1,152.99811,1,4,599031520371708
3,153.48283,1,4,599031520371750
4,147.97101,1,4,599031520371750
7,149.79705,1,4,599031520371791
8,152.14842,0,4,599031520371833
9,148.70318,0,4,599031520371875
5,147.03788,0,4,599031520371958
7,149.91650,1,4,599031520372000
8,152.02522,0,4,599031520372041
9,148.64448,0,4,599031520372083
1,151.41289,0,4,599031520372125
2,148.66045,0,4,599031520372125
7,150.14162,1,4,599031520372208
8,151.71007,0,4,599031520372250
2,148.49613,0,4,599031520372291
4,148.08641,1,4,599031520372333
6,154.20156,1,4,599031520372375
7,151.07799,1,4,599031520372416
8,151.42862,0,4,599031520372416
9,149.46822,1,4,599031520372458
0,147.91177,1,4,599031520372500
3,152.32898,0,4,599031520372541
4,148.74372,1,4,599031520372583
9,149.95620,1,4,599031520372666
0,148.06207,1,4,599031520372708
1,149.47735,0,4,599031520372750
3,151.98081,0,4,599031520372791
4,149.04930,1,4,599031520372791
7,150.07839,0,4,599031520372875
8,152.78969,1,4,599031520372875
9,150.46419,1,4,599031520372916
2,148.05313,0,4,599031520372958
3,151.65009,0,4,599031520373000
5,147.48791,0,4,599031520373041
9,150.92651,1,6,599031520373125
1,150.81654,1,4,599031520373166
2,147.97297,0,4,599031520373208
6,152.97174,0,4,599031520373291
9,151.39592,1,6,599031520373375
0,149.09355,1,4,599031520373375
1,151.71760,1,4,599031520373416
3,153.20233,1,4,599031520374375
4,148.70831,1,4,599031520374416
5,148.16954,1,4,599031520374458
7,150.40065,0,4,599031520374500
0,149.28372,1,4,599031520374541
4,149.51307,1,4,599031520374625
5,148.59727,1,4,599031520374625
7,150.09091,0,4,599031520374666
8,150.75272,0,4,599031520374708
9,151.30325,0,2,599031520374750
0,149.39078,1,4,599031520374791
1,151.38101,0,4,599031520374791
3,151.59070,0,4,599031520374833
8,150.30690,0,4,599031520374916
0,149.57643,1,4,599031520374958
3,151.00771,0,4,599031520375041
5,147.93869,0,4,599031520375083
6,153.26651,1,4,599031520375125
9,150.11217,0,4,599031520375166
0,149.59225,1,4,599031520375208
2,147.71061,0,4,599031520375208
3,150.71481,0,4,599031520375250
5,147.79382,0,4,599031520375291
6,153.46846,1,4,599031520375291
7,149.44084,0,4,599031520375333
1,151.08320,0,4,599031520375416
3,150.67629,0,4,599031520375416
9,152.10931,1,6,599031520375583
0,148.57199,0,4,599031520375583
1,150.02087,0,4,599031520375625
2,148.49590,1,4,599031520375666
3,150.38924,0,4,599031520375666
5,149.10704,1,4,599031520375708
9,152.49169,1,6,599031520375833
1,149.89931,0,4,599031520375875
2,148.92664,1,4,599031520375875
3,149.56075,0,4,599031520375916
4,150.04153,0,4,599031520375958
5,149.29342,1,4,599031520375958
6,153.76748,1,4,599031520376000
7,149.41733,0,4,599031520376041
8,150.00239,0,4,599031520376041
9,152.91712,1,6,599031520376083
0,149.06611,1,4,599031520376125
7,148.96814,0,4,599031520376250
8,149.95371,0,4,599031520376291
9,153.79216,1,6,599031520376333
1,150.35838,1,4,599031520376375
2,148.21078,0,4,599031520376416
4,150.89223,1,4,599031520376458
5,149.23515,0,4,599031520376458
6,152.71694,0,4,599031520376500
9,154.24844,1,6,599031520376583
0,148.01344,0,4,599031520376583
1,150.65462,1,4,599031520376625
4,151.75285,0,6,599031520376708
6,152.46463,0,4,599031520376750
9,154.48242,1,6,599031520376833
1,150.85100,1,4,599031520376875
3,151.49839,1,4,599031520376916
4,152.71997,0,6,599031520376916
5,150.38565,1,4,599031520376958
7,148.38130,0,4,599031520377000
8,150.62202,0,4,599031520377000
9,154.44674,0,2,599031520377041
0,148.63570,1,4,599031520377083
1,151.02173,1,4,599031520377083
4,152.59200,0,2,599031520377166
7,148.00655,0,4,599031520377250
9,154.34062,0,6,599031520377291
0,148.85080,1,4,599031520377333
1,151.51916,1,4,599031520377375
2,149.66528,1,4,599031520377416
3,150.82404,0,4,599031520377416
4,152.19939,0,6,599031520377500
6,151.87751,0,4,599031520377541
9,154.41958,0,2,599031520377625
0,148.96807,1,4,599031520377625
1,151.53956,1,4,599031520377666
4,153.12786,0,2,599031520377708
8,150.60521,0,4,599031520377791
9,155.25563,1,6,599031520377833
0,149.37228,1,4,599031520377875
2,148.44725,0,4,599031520377916
4,152.92471,0,2,599031520377958
5,150.67581,0,4,599031520378000
6,152.38729,1,4,599031520378000
8,149.95029,0,4,599031520378041
9,154.81161,0,2,599031520378125
2,148.34131,0,4,599031520378166
4,153.06642,0,2,599031520378250
8,149.58876,0,4,599031520378291
9,154.33765,0,6,599031520378333
0,148.14982,0,4,599031520378375
4,153.15643,0,6,599031520378458
5,151.05261,1,4,599031520378500
9,154.84357,0,2,599031520378541
0,147.16143,0,4,599031520378583
8,151.19213,1,4,599031520378708
0,147.02293,0,4,599031520378750
1,152.94723,1,4,599031520378750
2,147.21549,0,4,599031520378791
7,148.91839,0,4,599031520378875
9,154.21576,0,4,599031520378916
0,146.96838,0,4,599031520378958
3,150.55820,0,4,599031520379000
4,153.63844,0,6,599031520379041
5,151.69392,1,4,599031520379041
6,153.08755,1,4,599031520379083
9,153.52278,0,4,599031520379125
0,146.84446,0,4,599031520379166
2,148.62734,1,4,599031520379208
3,150.21906,0,4,599031520379250
4,153.79411,0,6,599031520379250
7,150.01942,1,4,599031520379333
9,152.73545,0,4,599031520379375
2,149.33195,1,4,599031520379416
3,149.81287,0,4,599031520379416
4,153.87768,0,6,599031520379458
6,152.46068,0,4,599031520379500
9,151.75723,0,4,599031520379541
1,153.09470,0,4,599031520379583
2,150.18896,1,4,599031520379625
9,151.27492,0,4,599031520379708
0,146.77076,0,4,599031520379750
1,152.39729,0,4,599031520379791
2,150.21418,1,4,599031520379791
5,149.76246,0,4,599031520379833
7,150.97961,1,4,599031520379875
8,149.88559,0,4,599031520379916
9,151.23757,0,4,599031520379916
2,150.57142,1,4,599031520379958
3,149.74044,0,4,599031520380000
4,153.83133,1,4,599031520380041
6,152.21269,0,4,599031520380083
8,148.98916,0,4,599031520380125
9,151.19166,0,4,599031520380125
6,152.09018,0,4,599031520380291
8,148.47996,0,4,599031520380333
9,151.10821,0,4,599031520380333
0,146.48151,0,4,599031520380375
2,150.18503,0,4,599031520380416
4,153.67161,0,4,599031520380500
5,150.26034,0,4,599031520380500
6,152.00308,0,4,599031520380541
8,148.34177,0,4,599031520380583
1,152.65272,1,4,599031520380625
7,150.74360,0,4,599031520380750
8,147.58734,0,4,599031520380791
0,146.98662,1,4,599031520380791
1,152.75653,1,4,599031520380833
2,151.27698,1,4,599031520380875
3,150.09699,1,4,599031520380916
4,154.51044,1,4,599031520380916
7,150.69827,0,4,599031520381000
9,150.81515,0,4,599031520381041
3,150.76383,1,4,599031520381083
4,154.84152,1,4,599031520381125
7,150.64232,0,4,599031520381166
0,146.58204,0,4,599031520381208
2,150.15513,0,4,599031520381250
5,151.02691,1,4,599031520381333
6,152.41394,1,4,599031520381333
7,149.93337,0,4,599031520381375
8,147.66465,0,4,599031520381416
1,153.03392,1,4,599031520381416
2,149.16300,0,4,599031520381458
4,153.73211,0,4,599031520381500
5,151.73441,1,4,599031520381541
6,152.89684,1,4,599031520381583
7,149.87819,0,4,599031520381583
8,147.25675,0,4,599031520381625
